Timestamp,Price,Market Cap,Volume,Coin
2014-02-06 00:00:00.000,805.08,9951171213.0,47441900.0,btc
2014-02-07 00:00:00.000,721.32,8918941470.0,65733100.0,btc
2014-02-08 00:00:00.000,701.61,8678266711.0,86940400.0,btc
2014-02-09 00:00:00.000,672.07,8315656524.0,34864400.0,btc
2014-02-10 00:00:00.000,689.65,8535556672.0,38527400.0,btc
2014-02-11 00:00:00.000,697.76,8638931672.0,121884000.0,btc
2014-02-12 00:00:00.000,655.26,8115968452.0,65970400.0,btc
2014-02-13 00:00:00.000,651.91,8077474557.0,19109100.0,btc
2014-02-14 00:00:00.000,623.57,7729134561.0,90917600.0,btc
2014-02-15 00:00:00.000,644.1,7986582360.0,57350800.0,btc
2014-02-16 00:00:00.000,613.85,7614456286.0,24104900.0,btc
2014-02-17 00:00:00.000,645.14,8005429360.0,48516100.0,btc
2014-02-18 00:00:00.000,625.01,7758139753.0,22066400.0,btc
2014-02-19 00:00:00.000,620.99,7711283048.0,13276100.0,btc
2014-02-20 00:00:00.000,593.89,7377405511.0,35743400.0,btc
2014-02-21 00:00:00.000,582.75,7241455462.0,56059000.0,btc
2014-02-22 00:00:00.000,571.06,7098404288.0,21675800.0,btc
2014-02-23 00:00:00.000,622.97,7746491782.0,44590700.0,btc
2014-02-24 00:00:00.000,572.39,7120130927.0,47229500.0,btc
2014-02-25 00:00:00.000,489.31,6088839080.0,111102000.0,btc
2014-02-26 00:00:00.000,567.25,7061198906.0,75039300.0,btc
2014-02-27 00:00:00.000,586.28,7300959497.0,38219000.0,btc
2014-02-28 00:00:00.000,567.2,7065922360.0,24649000.0,btc
2014-03-01 00:00:00.000,560.11,6979712746.0,22903800.0,btc
2014-03-02 00:00:00.000,561.35,6997269851.0,11143900.0,btc
2014-03-03 00:00:00.000,585.79,7304054418.0,33049800.0,btc
2014-03-04 00:00:00.000,675.0,8418886875.0,86124600.0,btc
2014-03-05 00:00:00.000,658.24,8212712376.0,26946700.0,btc
2014-03-06 00:00:00.000,654.55,8169324004.0,16659800.0,btc
2014-03-07 00:00:00.000,617.62,7711032022.0,29823000.0,btc
2014-03-08 00:00:00.000,610.37,7623170337.0,21353000.0,btc
2014-03-09 00:00:00.000,636.17,7947989895.0,15489000.0,btc
2014-03-10 00:00:00.000,621.17,7763134192.0,16425700.0,btc
2014-03-11 00:00:00.000,624.23,7803983008.0,12542300.0,btc
2014-03-12 00:00:00.000,638.07,7979719372.0,20806300.0,btc
2014-03-13 00:00:00.000,639.03,7994472985.0,12866600.0,btc
2014-03-14 00:00:00.000,629.67,7879611671.0,11939800.0,btc
2014-03-15 00:00:00.000,638.07,7987471922.0,5963930.0,btc
2014-03-16 00:00:00.000,629.55,7883319532.0,4834240.0,btc
2014-03-17 00:00:00.000,623.705,7812934238.0,13371500.0,btc
2014-03-18 00:00:00.000,612.622,7676276184.0,23217800.0,btc
2014-03-19 00:00:00.000,610.636,7653772688.0,15227500.0,btc
2014-03-20 00:00:00.000,592.07,7423640092.0,20048500.0,btc
2014-03-21 00:00:00.000,582.303,7303695511.0,38053400.0,btc
2014-03-22 00:00:00.000,561.22,7041711523.0,17983700.0,btc
2014-03-23 00:00:00.000,567.779,7127031703.0,10283000.0,btc
2014-03-24 00:00:00.000,571.418,7175538679.0,17185800.0,btc
2014-03-25 00:00:00.000,582.55,7317439677.0,18634700.0,btc
2014-03-26 00:00:00.000,584.442,7343002343.0,17583200.0,btc
2014-03-27 00:00:00.000,567.64,7133333206.0,22316700.0,btc
2014-03-28 00:00:00.000,503.661,6331497248.0,79571600.0,btc
2014-03-29 00:00:00.000,502.302,6317113200.0,26810900.0,btc
2014-03-30 00:00:00.000,469.938,5912148997.0,17867800.0,btc
2014-03-31 00:00:00.000,457.399,5756309240.0,56838500.0,btc
2014-04-01 00:00:00.000,478.7163,6023351178.0,35685800.0,btc
2014-04-02 00:00:00.000,437.515,5506313797.0,49647600.0,btc
2014-04-03 00:00:00.000,447.0822,5604036051.0,40765500.0,btc
2014-04-04 00:00:00.000,448.8792,5641613449.0,22925500.0,btc
2014-04-05 00:00:00.000,464.8259,5824866676.0,13404500.0,btc
2014-04-06 00:00:00.000,460.7028,5808861023.0,10241400.0,btc
2014-04-07 00:00:00.000,457.792,5775641210.0,9802770.0,btc
2014-04-08 00:00:00.000,450.4638,5718579640.0,10921600.0,btc
2014-04-09 00:00:00.000,440.1983,5589580215.0,13204400.0,btc
2014-04-10 00:00:00.000,360.8407,4611917257.0,55868300.0,btc
2014-04-11 00:00:00.000,420.0563,5318033925.0,62562800.0,btc
2014-04-12 00:00:00.000,420.66,5321874506.0,19226500.0,btc
2014-04-13 00:00:00.000,414.9495,5234667259.0,22493500.0,btc
2014-04-14 00:00:00.000,457.6338,5802302128.0,50730200.0,btc
2014-04-15 00:00:00.000,520.1233,6522974948.0,49561000.0,btc
2014-04-16 00:00:00.000,529.1625,6674473792.0,56480100.0,btc
2014-04-17 00:00:00.000,494.4,6278792387.0,34025500.0,btc
2014-04-18 00:00:00.000,478.2312,6074116360.0,19042400.0,btc
2014-04-19 00:00:00.000,501.5515,6353700029.0,19588200.0,btc
2014-04-20 00:00:00.000,497.3177,6312896984.0,12103100.0,btc
2014-04-21 00:00:00.000,492.6733,6284666435.0,15171400.0,btc
2014-04-22 00:00:00.000,484.8533,6187034895.0,9770190.335015288,btc
2014-04-23 00:00:00.000,487.525,6231920621.0,8412033.043193607,btc
2014-04-24 00:00:00.000,494.2733,6350012525.0,9512215.003743047,btc
2014-04-25 00:00:00.000,458.8067,5857079867.0,44062361.80745845,btc
2014-04-26 00:00:00.000,453.8,5822776642.0,11997979.867558926,btc
2014-04-27 00:00:00.000,437.9216,5542720307.0,9760121.834963577,btc
2014-04-28 00:00:00.000,436.92,5593864954.0,20781687.97683261,btc
2014-04-29 00:00:00.000,443.27,5683724524.0,15011935.551518673,btc
2014-04-30 00:00:00.000,444.9968,5690810165.0,13054745.683608102,btc
2014-05-01 00:00:00.000,455.0913,5821425472.0,11953625.134976294,btc
2014-05-02 00:00:00.000,443.4734,5716625927.0,8165770.147874059,btc
2014-05-03 00:00:00.000,434.0333,5570422954.0,9446958.635517636,btc
2014-05-04 00:00:00.000,433.9432,5554777406.0,5229830.630972039,btc
2014-05-05 00:00:00.000,429.0761,5518951942.0,8567756.392353557,btc
2014-05-06 00:00:00.000,426.7634,5463474513.0,10822749.124633348,btc
2014-05-07 00:00:00.000,439.3,5590798951.0,16360711.036365218,btc
2014-05-08 00:00:00.000,437.3633,5609810850.0,8491458.546028852,btc
2014-05-09 00:00:00.000,447.4933,5730133343.0,8820053.293163313,btc
2014-05-10 00:00:00.000,452.505,5795543101.0,5529665.186791251,btc
2014-05-11 00:00:00.000,436.2833,5598956479.0,11522907.034093864,btc
2014-05-12 00:00:00.000,439.19,5633629021.0,5903393.674349334,btc
2014-05-13 00:00:00.000,437.305,5625308533.0,5619474.108984868,btc
2014-05-14 00:00:00.000,444.2467,5669111766.0,6764834.29138491,btc
2014-05-15 00:00:00.000,444.25,5712906334.0,6219944.38500291,btc
2014-05-16 00:00:00.000,445.165,5725217915.0,5292980.730698652,btc
2014-05-17 00:00:00.000,445.8533,5737967927.0,2642092.2130057854,btc
2014-05-18 00:00:00.000,444.2133,5706165793.0,7828552.781743507,btc
2014-05-19 00:00:00.000,443.87,5706978471.0,11697296.019628461,btc
2014-05-20 00:00:00.000,483.4167,6214911439.0,59415447.482920215,btc
2014-05-21 00:00:00.000,488.7717,6294422409.0,20125942.252461053,btc
2014-05-22 00:00:00.000,522.6083,6716604600.0,28758404.007310245,btc
2014-05-23 00:00:00.000,524.475,6662964359.0,30253343.70043255,btc
2014-05-24 00:00:00.000,523.1083,6727963028.0,10236386.684289353,btc
2014-05-25 00:00:00.000,569.3767,7325371780.0,43762384.55551313,btc
2014-05-26 00:00:00.000,579.6217,7479335238.0,26174591.715237826,btc
2014-05-27 00:00:00.000,569.475,7325147499.0,33059214.23635299,btc
2014-05-28 00:00:00.000,571.5533,7402205099.0,15739188.285988351,btc
2014-05-29 00:00:00.000,565.26,7290260762.0,14362990.94411866,btc
2014-05-30 00:00:00.000,621.1467,7897757908.0,42271699.63749006,btc
2014-05-31 00:00:00.000,620.5,8007248676.0,18656368.10083591,btc
2014-06-01 00:00:00.000,640.1617,8094125581.0,53565199.679242626,btc
2014-06-02 00:00:00.000,656.41,8487587033.0,41153743.55147136,btc
2014-06-03 00:00:00.000,667.3683,8580309812.0,37419432.11298669,btc
2014-06-04 00:00:00.000,641.1833,8249183077.0,43722721.85640881,btc
2014-06-05 00:00:00.000,658.1,8478552324.0,24809749.5691626,btc
2014-06-06 00:00:00.000,648.63,8409353268.0,14032413.3666774,btc
2014-06-07 00:00:00.000,651.7083,8428206589.0,12954147.496912882,btc
2014-06-08 00:00:00.000,649.8983,8445489607.0,6819173.803153491,btc
